customer_sk,kmeans_cluster,segment_label
44810,2,😴 Lost Customers
38321,1,😴 Lost Customers
59109,2,😴 Lost Customers
47611,2,😴 Lost Customers
72136,0,😴 Lost Customers
78543,2,😴 Lost Customers
78475,1,😴 Lost Customers
25357,2,😴 Lost Customers
26447,2,😴 Lost Customers
23364,2,😴 Lost Customers
29675,2,😴 Lost Customers
91981,2,😴 Lost Customers
36983,0,😴 Lost Customers
33623,1,😴 Lost Customers
60400,2,😴 Lost Customers
45758,2,😴 Lost Customers
35805,0,😴 Lost Customers
36307,1,😴 Lost Customers
60118,2,😴 Lost Customers
37324,2,😴 Lost Customers
68185,0,😴 Lost Customers
5051,0,😴 Lost Customers
12894,2,😴 Lost Customers
92105,2,😴 Lost Customers
10569,0,😴 Lost Customers
57449,2,😴 Lost Customers
62059,0,😴 Lost Customers
72228,2,😴 Lost Customers
63521,0,😴 Lost Customers
29196,1,😴 Lost Customers
56015,2,😴 Lost Customers
104,0,😴 Lost Customers
50095,2,😴 Lost Customers
78484,2,😴 Lost Customers
81809,2,😴 Lost Customers
9216,2,😴 Lost Customers
92383,2,😴 Lost Customers
42174,2,😴 Lost Customers
69052,1,😴 Lost Customers
36696,0,😴 Lost Customers
8912,0,😴 Lost Customers
33000,0,😴 Lost Customers
18402,0,😴 Lost Customers
63508,1,😴 Lost Customers
73971,1,😴 Lost Customers
42811,0,😴 Lost Customers
43636,0,😴 Lost Customers
88651,2,😴 Lost Customers
4539,2,😴 Lost Customers
49692,2,😴 Lost Customers
53411,2,😴 Lost Customers
63072,2,😴 Lost Customers
99009,1,😴 Lost Customers
16480,0,😴 Lost Customers
66442,1,😴 Lost Customers
76720,2,😴 Lost Customers
53258,2,😴 Lost Customers
70101,2,😴 Lost Customers
58703,0,😴 Lost Customers
39117,0,😴 Lost Customers
40424,0,😴 Lost Customers
7433,1,😴 Lost Customers
98161,0,😴 Lost Customers
26839,0,😴 Lost Customers
38473,1,😴 Lost Customers
10809,1,😴 Lost Customers
55956,0,😴 Lost Customers
48880,1,😴 Lost Customers
21070,1,😴 Lost Customers
75451,0,😴 Lost Customers
84519,1,😴 Lost Customers
9447,1,😴 Lost Customers
55189,2,😴 Lost Customers
37817,2,😴 Lost Customers
89234,2,😴 Lost Customers
12960,0,😴 Lost Customers
67384,2,😴 Lost Customers
77834,1,😴 Lost Customers
50586,0,😴 Lost Customers
46355,0,😴 Lost Customers
18379,0,😴 Lost Customers
39071,1,😴 Lost Customers
34929,0,😴 Lost Customers
38493,1,😴 Lost Customers
96252,1,😴 Lost Customers
55909,1,😴 Lost Customers
61427,1,😴 Lost Customers
94603,1,😴 Lost Customers
85265,2,😴 Lost Customers
63273,2,😴 Lost Customers
37061,1,😴 Lost Customers
96999,0,😴 Lost Customers
84414,2,😴 Lost Customers
92782,2,😴 Lost Customers
43490,2,😴 Lost Customers
47283,0,😴 Lost Customers
5306,0,😴 Lost Customers
72910,0,😴 Lost Customers
44559,0,😴 Lost Customers
30945,2,😴 Lost Customers
4627,1,😴 Lost Customers
86855,2,😴 Lost Customers
29079,0,😴 Lost Customers
92851,0,😴 Lost Customers
73943,0,😴 Lost Customers
42386,1,😴 Lost Customers
46217,2,😴 Lost Customers
8729,0,😴 Lost Customers
79205,2,😴 Lost Customers
3763,1,😴 Lost Customers
48193,1,😴 Lost Customers
8721,0,😴 Lost Customers
70721,0,😴 Lost Customers
47046,0,😴 Lost Customers
67963,0,😴 Lost Customers
7249,1,😴 Lost Customers
81381,2,😴 Lost Customers
75276,1,😴 Lost Customers
28322,0,😴 Lost Customers
53662,2,😴 Lost Customers
30964,1,😴 Lost Customers
84006,1,😴 Lost Customers
94024,2,😴 Lost Customers
44308,2,😴 Lost Customers
25897,2,😴 Lost Customers
97428,1,😴 Lost Customers
81978,0,😴 Lost Customers
27816,0,😴 Lost Customers
79314,1,😴 Lost Customers
32324,0,😴 Lost Customers
44729,2,😴 Lost Customers
46565,0,😴 Lost Customers
59885,2,😴 Lost Customers
67140,0,😴 Lost Customers
92760,0,😴 Lost Customers
22243,0,😴 Lost Customers
12400,1,😴 Lost Customers
22482,1,😴 Lost Customers
85947,2,😴 Lost Customers
74129,0,😴 Lost Customers
80394,0,😴 Lost Customers
68560,0,😴 Lost Customers
28657,1,😴 Lost Customers
29328,1,😴 Lost Customers
77921,2,😴 Lost Customers
95593,0,😴 Lost Customers
22480,1,😴 Lost Customers
44332,2,😴 Lost Customers
7424,2,😴 Lost Customers
24614,0,😴 Lost Customers
86219,0,😴 Lost Customers
12199,1,😴 Lost Customers
87494,2,😴 Lost Customers
24465,2,😴 Lost Customers
18394,2,😴 Lost Customers
81943,2,😴 Lost Customers
41767,1,😴 Lost Customers
13423,2,😴 Lost Customers
89533,0,😴 Lost Customers
47364,2,😴 Lost Customers
71441,0,😴 Lost Customers
32268,1,😴 Lost Customers
78953,2,😴 Lost Customers
41115,0,😴 Lost Customers
65418,2,😴 Lost Customers
35009,1,😴 Lost Customers
76113,2,😴 Lost Customers
80287,0,😴 Lost Customers
86321,1,😴 Lost Customers
4705,1,😴 Lost Customers
17984,1,😴 Lost Customers
77841,0,😴 Lost Customers
3553,2,😴 Lost Customers
25059,0,😴 Lost Customers
60835,0,😴 Lost Customers
80110,0,😴 Lost Customers
92406,0,😴 Lost Customers
23755,0,😴 Lost Customers
8364,2,😴 Lost Customers
44577,0,😴 Lost Customers
61416,1,😴 Lost Customers
62741,1,😴 Lost Customers
26350,0,😴 Lost Customers
47581,2,😴 Lost Customers
61539,2,😴 Lost Customers
16218,1,😴 Lost Customers
19208,2,😴 Lost Customers
4508,0,😴 Lost Customers
37400,0,😴 Lost Customers
51538,2,😴 Lost Customers
9908,2,😴 Lost Customers
32694,0,😴 Lost Customers
47650,2,😴 Lost Customers
59401,2,😴 Lost Customers
12122,1,😴 Lost Customers
61124,2,😴 Lost Customers
44347,2,😴 Lost Customers
84319,2,😴 Lost Customers
15654,2,😴 Lost Customers
2781,2,😴 Lost Customers
15590,2,😴 Lost Customers
40402,2,😴 Lost Customers
32718,2,😴 Lost Customers
64150,2,😴 Lost Customers
74598,2,😴 Lost Customers
89870,2,😴 Lost Customers
60265,0,😴 Lost Customers
89185,2,😴 Lost Customers
3431,2,😴 Lost Customers
57003,2,😴 Lost Customers
87080,0,😴 Lost Customers
52238,2,😴 Lost Customers
27241,0,😴 Lost Customers
47113,0,😴 Lost Customers
97549,1,😴 Lost Customers
30083,2,😴 Lost Customers
28355,1,😴 Lost Customers
99353,2,😴 Lost Customers
95929,2,😴 Lost Customers
98776,2,😴 Lost Customers
24710,2,😴 Lost Customers
31504,2,😴 Lost Customers
81792,2,😴 Lost Customers
97041,0,😴 Lost Customers
84635,0,😴 Lost Customers
36746,2,😴 Lost Customers
73080,1,😴 Lost Customers
6963,1,😴 Lost Customers
21996,0,😴 Lost Customers
41265,1,😴 Lost Customers
76639,2,😴 Lost Customers
64618,1,😴 Lost Customers
40468,2,😴 Lost Customers
29683,1,😴 Lost Customers
5048,1,😴 Lost Customers
47639,2,😴 Lost Customers
66458,1,😴 Lost Customers
72828,0,😴 Lost Customers
88470,2,😴 Lost Customers
18220,1,😴 Lost Customers
29315,0,😴 Lost Customers
361,1,😴 Lost Customers
71419,0,😴 Lost Customers
78784,1,😴 Lost Customers
73430,2,😴 Lost Customers
73386,0,😴 Lost Customers
2363,1,😴 Lost Customers
93662,2,😴 Lost Customers
24563,2,😴 Lost Customers
17257,0,😴 Lost Customers
48861,0,😴 Lost Customers
42440,0,😴 Lost Customers
95750,1,😴 Lost Customers
34709,0,😴 Lost Customers
95729,2,😴 Lost Customers
90220,0,😴 Lost Customers
37456,2,😴 Lost Customers
28955,2,😴 Lost Customers
82281,2,😴 Lost Customers
40558,2,😴 Lost Customers
43010,2,😴 Lost Customers
89013,2,😴 Lost Customers
76377,2,😴 Lost Customers
48925,1,😴 Lost Customers
57673,2,😴 Lost Customers
57967,2,😴 Lost Customers
26589,0,😴 Lost Customers
54089,0,😴 Lost Customers
92346,0,😴 Lost Customers
51768,2,😴 Lost Customers
24924,2,😴 Lost Customers
47062,2,😴 Lost Customers
14360,0,😴 Lost Customers
14434,2,😴 Lost Customers
58852,2,😴 Lost Customers
48535,1,😴 Lost Customers
29942,0,😴 Lost Customers
71784,2,😴 Lost Customers
22540,2,😴 Lost Customers
64135,0,😴 Lost Customers
59678,0,😴 Lost Customers
68248,0,😴 Lost Customers
11775,2,😴 Lost Customers
96047,2,😴 Lost Customers
84608,1,😴 Lost Customers
8082,2,😴 Lost Customers
83362,2,😴 Lost Customers
66075,2,😴 Lost Customers
63860,2,😴 Lost Customers
48968,2,😴 Lost Customers
45784,0,😴 Lost Customers
11450,0,😴 Lost Customers
86854,0,😴 Lost Customers
89717,0,😴 Lost Customers
79700,1,😴 Lost Customers
87392,1,😴 Lost Customers
36656,1,😴 Lost Customers
28796,2,😴 Lost Customers
90706,2,😴 Lost Customers
49890,2,😴 Lost Customers
26401,1,😴 Lost Customers
10133,1,😴 Lost Customers
37241,2,😴 Lost Customers
23919,2,😴 Lost Customers
87886,2,😴 Lost Customers
69925,0,😴 Lost Customers
70415,2,😴 Lost Customers
57915,0,😴 Lost Customers
85869,2,😴 Lost Customers
41938,2,😴 Lost Customers
88302,2,😴 Lost Customers
86882,0,😴 Lost Customers
38304,1,😴 Lost Customers
28085,0,😴 Lost Customers
38437,0,😴 Lost Customers
5193,1,😴 Lost Customers
60363,1,😴 Lost Customers
49227,2,😴 Lost Customers
97244,2,😴 Lost Customers
31527,1,😴 Lost Customers
21073,1,😴 Lost Customers
12939,2,😴 Lost Customers
72606,2,😴 Lost Customers
41752,0,😴 Lost Customers
5710,2,😴 Lost Customers
45201,2,😴 Lost Customers
92227,2,😴 Lost Customers
25628,2,😴 Lost Customers
2949,2,😴 Lost Customers
71457,2,😴 Lost Customers
63328,2,😴 Lost Customers
3802,2,😴 Lost Customers
67045,2,😴 Lost Customers
397,2,😴 Lost Customers
94988,2,😴 Lost Customers
53659,0,😴 Lost Customers
30617,2,😴 Lost Customers
13050,2,😴 Lost Customers
59461,2,😴 Lost Customers
38159,1,😴 Lost Customers
41906,1,😴 Lost Customers
22677,2,😴 Lost Customers
45662,1,😴 Lost Customers
3509,1,😴 Lost Customers
30745,1,😴 Lost Customers
83502,2,😴 Lost Customers
1293,1,😴 Lost Customers
53296,2,😴 Lost Customers
38698,1,😴 Lost Customers
28363,1,😴 Lost Customers
95476,1,😴 Lost Customers
57741,0,😴 Lost Customers
93249,2,😴 Lost Customers
30071,0,😴 Lost Customers
16300,1,😴 Lost Customers
44682,2,😴 Lost Customers
47533,0,😴 Lost Customers
18526,1,😴 Lost Customers
20297,2,😴 Lost Customers
19319,2,😴 Lost Customers
58256,2,😴 Lost Customers
25785,1,😴 Lost Customers
20991,2,😴 Lost Customers
80079,0,😴 Lost Customers
79645,2,😴 Lost Customers
11619,2,😴 Lost Customers
6572,2,😴 Lost Customers
65480,2,😴 Lost Customers
57402,0,😴 Lost Customers
90428,2,😴 Lost Customers
87176,2,😴 Lost Customers
63153,2,😴 Lost Customers
59893,1,😴 Lost Customers
3751,2,😴 Lost Customers
71157,0,😴 Lost Customers
20902,2,😴 Lost Customers
79541,2,😴 Lost Customers
98396,2,😴 Lost Customers
79754,2,😴 Lost Customers
50506,1,😴 Lost Customers
70280,1,😴 Lost Customers
49570,1,😴 Lost Customers
10086,2,😴 Lost Customers
50398,0,😴 Lost Customers
9384,2,😴 Lost Customers
28210,2,😴 Lost Customers
86845,2,😴 Lost Customers
16872,0,😴 Lost Customers
56863,0,😴 Lost Customers
45695,0,😴 Lost Customers
77133,2,😴 Lost Customers
66767,0,😴 Lost Customers
1343,0,😴 Lost Customers
39770,2,😴 Lost Customers
48183,2,😴 Lost Customers
14964,0,😴 Lost Customers
40690,2,😴 Lost Customers
94518,0,😴 Lost Customers
26881,2,😴 Lost Customers
60928,0,😴 Lost Customers
48306,2,😴 Lost Customers
92012,2,😴 Lost Customers
76193,2,😴 Lost Customers
11996,2,😴 Lost Customers
21355,2,😴 Lost Customers
76271,2,😴 Lost Customers
36007,1,😴 Lost Customers
52748,2,😴 Lost Customers
97965,2,😴 Lost Customers
55386,1,😴 Lost Customers
21207,2,😴 Lost Customers
44726,0,😴 Lost Customers
94818,1,😴 Lost Customers
49285,2,😴 Lost Customers
12155,2,😴 Lost Customers
77,1,😴 Lost Customers
51281,1,😴 Lost Customers
15958,2,😴 Lost Customers
15273,2,😴 Lost Customers
93718,2,😴 Lost Customers
93205,1,😴 Lost Customers
8420,2,😴 Lost Customers
74202,2,😴 Lost Customers
27530,2,😴 Lost Customers
61749,0,😴 Lost Customers
75143,0,😴 Lost Customers
7842,0,😴 Lost Customers
25745,1,😴 Lost Customers
21957,1,😴 Lost Customers
38890,2,😴 Lost Customers
66930,2,😴 Lost Customers
73636,2,😴 Lost Customers
86294,2,😴 Lost Customers
96900,2,😴 Lost Customers
94925,2,😴 Lost Customers
75923,2,😴 Lost Customers
23569,2,😴 Lost Customers
88265,1,😴 Lost Customers
74584,0,😴 Lost Customers
51610,0,😴 Lost Customers
13608,2,😴 Lost Customers
27252,2,😴 Lost Customers
81895,1,😴 Lost Customers
13979,2,😴 Lost Customers
34611,2,😴 Lost Customers
38597,2,😴 Lost Customers
56894,0,😴 Lost Customers
22090,2,😴 Lost Customers
50884,2,😴 Lost Customers
92158,1,😴 Lost Customers
64240,0,😴 Lost Customers
87060,2,😴 Lost Customers
97615,2,😴 Lost Customers
9980,2,😴 Lost Customers
72564,2,😴 Lost Customers
57245,2,😴 Lost Customers
63879,2,😴 Lost Customers
31569,1,😴 Lost Customers
19821,1,😴 Lost Customers
68173,1,😴 Lost Customers
50271,2,😴 Lost Customers
4700,2,😴 Lost Customers
26560,2,😴 Lost Customers
23434,2,😴 Lost Customers
95167,2,😴 Lost Customers
85132,2,😴 Lost Customers
77707,2,😴 Lost Customers
84755,2,😴 Lost Customers
89266,2,😴 Lost Customers
59355,1,😴 Lost Customers
96535,0,😴 Lost Customers
56239,0,😴 Lost Customers
92319,1,😴 Lost Customers
4457,1,😴 Lost Customers
54700,2,😴 Lost Customers
37583,1,😴 Lost Customers
30447,1,😴 Lost Customers
306,2,😴 Lost Customers
65233,0,😴 Lost Customers
40199,2,😴 Lost Customers
74764,2,😴 Lost Customers
10111,1,😴 Lost Customers
63351,0,😴 Lost Customers
10718,0,😴 Lost Customers
2716,2,😴 Lost Customers
58921,0,😴 Lost Customers
42765,2,😴 Lost Customers
98263,2,😴 Lost Customers
73059,2,😴 Lost Customers
45226,0,😴 Lost Customers
32649,2,😴 Lost Customers
25917,2,😴 Lost Customers
19816,0,😴 Lost Customers
41683,2,😴 Lost Customers
21500,2,😴 Lost Customers
30350,2,😴 Lost Customers
80954,2,😴 Lost Customers
9984,0,😴 Lost Customers
48969,1,😴 Lost Customers
71517,1,😴 Lost Customers
54302,1,😴 Lost Customers
20146,1,😴 Lost Customers
89739,0,😴 Lost Customers
36702,0,😴 Lost Customers
4439,0,😴 Lost Customers
92666,2,😴 Lost Customers
3361,2,😴 Lost Customers
83440,1,😴 Lost Customers
58771,2,😴 Lost Customers
90525,1,😴 Lost Customers
13327,1,😴 Lost Customers
86007,2,😴 Lost Customers
92271,2,😴 Lost Customers
42136,2,😴 Lost Customers
22307,0,😴 Lost Customers
73503,0,😴 Lost Customers
2652,2,😴 Lost Customers
54293,1,😴 Lost Customers
70300,1,😴 Lost Customers
59450,1,😴 Lost Customers
58392,2,😴 Lost Customers
87995,2,😴 Lost Customers
72113,2,😴 Lost Customers
76587,2,😴 Lost Customers
76461,2,😴 Lost Customers
93046,2,😴 Lost Customers
81145,2,😴 Lost Customers
33811,2,😴 Lost Customers
55407,1,😴 Lost Customers
23697,0,😴 Lost Customers
81904,0,😴 Lost Customers
72695,0,😴 Lost Customers
87076,2,😴 Lost Customers
40624,0,😴 Lost Customers
90728,2,😴 Lost Customers
20056,2,😴 Lost Customers
88473,0,😴 Lost Customers
86620,0,😴 Lost Customers
97599,2,😴 Lost Customers
28201,2,😴 Lost Customers
68942,0,😴 Lost Customers
85902,1,😴 Lost Customers
85222,2,😴 Lost Customers
25393,0,😴 Lost Customers
5085,0,😴 Lost Customers
68161,1,😴 Lost Customers
62875,0,😴 Lost Customers
94459,1,😴 Lost Customers
29940,0,😴 Lost Customers
29612,0,😴 Lost Customers
69551,2,😴 Lost Customers
74145,2,😴 Lost Customers
24439,1,😴 Lost Customers
79775,2,😴 Lost Customers
90754,0,😴 Lost Customers
36310,2,😴 Lost Customers
45297,2,😴 Lost Customers
53123,2,😴 Lost Customers
26084,1,😴 Lost Customers
24822,2,😴 Lost Customers
64706,0,😴 Lost Customers
97503,2,😴 Lost Customers
86649,1,😴 Lost Customers
29626,0,😴 Lost Customers
16702,1,😴 Lost Customers
54157,0,😴 Lost Customers
38294,2,😴 Lost Customers
86046,2,😴 Lost Customers
4362,1,😴 Lost Customers
6395,0,😴 Lost Customers
81858,1,😴 Lost Customers
92636,1,😴 Lost Customers
98255,0,😴 Lost Customers
97925,0,😴 Lost Customers
32960,1,😴 Lost Customers
40446,1,😴 Lost Customers
87735,0,😴 Lost Customers
90447,2,😴 Lost Customers
74152,2,😴 Lost Customers
41661,0,😴 Lost Customers
90518,2,😴 Lost Customers
59364,0,😴 Lost Customers
10100,2,😴 Lost Customers
56184,2,😴 Lost Customers
82807,2,😴 Lost Customers
57083,2,😴 Lost Customers
98700,2,😴 Lost Customers
20151,0,😴 Lost Customers
734,0,😴 Lost Customers
10,2,😴 Lost Customers
31941,2,😴 Lost Customers
53145,0,😴 Lost Customers
58169,1,😴 Lost Customers
59911,2,😴 Lost Customers
79609,2,😴 Lost Customers
77705,0,😴 Lost Customers
3309,1,😴 Lost Customers
43751,2,😴 Lost Customers
17262,1,😴 Lost Customers
96682,2,😴 Lost Customers
68941,0,😴 Lost Customers
9106,2,😴 Lost Customers
12132,2,😴 Lost Customers
114,2,😴 Lost Customers
44248,2,😴 Lost Customers
47222,2,😴 Lost Customers
98889,0,😴 Lost Customers
5448,0,😴 Lost Customers
48403,2,😴 Lost Customers
17876,1,😴 Lost Customers
1573,0,😴 Lost Customers
69843,1,😴 Lost Customers
51253,2,😴 Lost Customers
86548,0,😴 Lost Customers
36240,2,😴 Lost Customers
63049,2,😴 Lost Customers
13735,2,😴 Lost Customers
15747,1,😴 Lost Customers
29575,0,😴 Lost Customers
78375,0,😴 Lost Customers
5741,1,😴 Lost Customers
58159,0,😴 Lost Customers
94841,2,😴 Lost Customers
41892,0,😴 Lost Customers
97474,0,😴 Lost Customers
41058,2,😴 Lost Customers
72336,1,😴 Lost Customers
51765,2,😴 Lost Customers
10211,2,😴 Lost Customers
92969,1,😴 Lost Customers
79809,2,😴 Lost Customers
47462,1,😴 Lost Customers
66697,0,😴 Lost Customers
78574,2,😴 Lost Customers
74167,0,😴 Lost Customers
30132,0,😴 Lost Customers
50087,2,😴 Lost Customers
43918,2,😴 Lost Customers
14036,2,😴 Lost Customers
81730,2,😴 Lost Customers
88332,2,😴 Lost Customers
97826,1,😴 Lost Customers
52263,0,😴 Lost Customers
93532,2,😴 Lost Customers
22599,2,😴 Lost Customers
3648,2,😴 Lost Customers
28916,1,😴 Lost Customers
35735,0,😴 Lost Customers
84276,2,😴 Lost Customers
68443,2,😴 Lost Customers
18380,2,😴 Lost Customers
82341,0,😴 Lost Customers
38573,2,😴 Lost Customers
90537,0,😴 Lost Customers
125,2,😴 Lost Customers
1600,2,😴 Lost Customers
16534,0,😴 Lost Customers
15695,2,😴 Lost Customers
21398,2,😴 Lost Customers
49974,2,😴 Lost Customers
70556,2,😴 Lost Customers
89795,2,😴 Lost Customers
12190,2,😴 Lost Customers
83011,2,😴 Lost Customers
2910,2,😴 Lost Customers
53609,2,😴 Lost Customers
55191,2,😴 Lost Customers
48712,0,😴 Lost Customers
40187,2,😴 Lost Customers
37457,1,😴 Lost Customers
35347,2,😴 Lost Customers
30911,2,😴 Lost Customers
68716,2,😴 Lost Customers
67270,2,😴 Lost Customers
94651,2,😴 Lost Customers
13317,2,😴 Lost Customers
58364,2,😴 Lost Customers
63625,2,😴 Lost Customers
8325,2,😴 Lost Customers
13249,2,😴 Lost Customers
84575,2,😴 Lost Customers
85284,2,😴 Lost Customers
9910,2,😴 Lost Customers
81348,2,😴 Lost Customers
